question,answer,relevant_text,title,publication_date,inventor
What is the design goal for maximizing the monolithic power of the photovoltaic cell assembly under specific size constraints?,Designing and using a reasonable silicon wafer/cell sheet size to maximize the monolithic power of the assembly product,"Silicon wafer/cell sheet, photovoltaic cell assembly, carrier, and design and arrangement methodEmbodiments of the present invention relate to the field of photovoltaics, and provide a silicon wafer/cell sheet, a photovoltaic cell assembly, a carrier, and a design and arrangement method. The appearance of the silicon wafer/cell sheet is a rectangle or a quasi-rectangle having chamfers, the lengths of two adjacent sides are respectively x and y, x is not equal to y, and the chamfer area of the quasi-rectangle having the chamfers accounts for not more than 5% of the total area. The photovoltaic cell assembly is mainly formed by splicing and arranging a plurality of the cell sheets. The carrier is provided with an opening, the length of the opening of the carrier is equal to the length of the short side of the silicon wafer/cell sheet, and the silicon wafer/cell sheet can be inserted into the opening along the direction of the long side. The photovoltaic cell assembly is formed by splicing and arranging the cell sheets, the specification of the photovoltaic cell assembly adapts to the limitation of logistics, glass, and the like, and the monolithic power is relatively high; the carrier is suitable for supporting of a super-large silicon wafer/cell sheet; and under the specific condition that the size of an assembly product is limited, the monolithic power of the assembly product is maximized by designing and using a reasonable silicon wafer/cell sheet size.","Silicon wafer/cell sheet, photovoltaic cell assembly, carrier, and design and arrangement method",20211125,"['HUANG, QIANG']"
What are the components of the charging system in the military intercom intelligence pair charging device?,"The components include a main controller module, a power supply module, a voltage reduction module, a charging mode selection module, a display module, and an RFID module.","Intelligent duplex charging device for military interphoneThe utility model discloses a military intercom intelligence pair charging device, include: the charging system comprises a main controller module, a power supply module, a voltage reduction module, a charging mode selection module, a display module and an RFID (radio frequency identification) module, wherein the power supply module, the voltage reduction module, the charging mode selection module, the display module and the RFID module are connected with the main controller module; the power supply module is connected with the main controller module through a power supply module interface circuit; the voltage reduction module is connected with the main controller module through a voltage reduction circuit; the charging mode selection module is connected with the main controller module through an operational amplifier interface circuit; the display module is connected with the main controller module through a serial port screen interface circuit; the RFID module is connected with the main controller module through an interface circuit of the RFID module. The utility model discloses a STC15F2K60S2 singlechip, through solar energy electroplax, hand generator, on-vehicle charger, domestic socket power and lithium cell, combine relay circuit and step-down circuit to give the system power supply, realized the electric energy input of charging seat, solved the big and too single problem of usability of electric energy source environment restriction nature.",Intelligent duplex charging device for military interphone,20211130,"['YIN WENGANG', 'ZHENG LIMING', 'YANG YANQIU', 'SONG ZHENYU', 'LIAO LI', 'LIN QIUTONG']"
How does the charging system obtain power supply?,"The system uses a combination of solar energy, hand generator, on-vehicle charger, domestic socket power, and lithium cell, with relay circuit and step-down circuit to give the system power supply.","Intelligent duplex charging device for military interphoneThe utility model discloses a military intercom intelligence pair charging device, include: the charging system comprises a main controller module, a power supply module, a voltage reduction module, a charging mode selection module, a display module and an RFID (radio frequency identification) module, wherein the power supply module, the voltage reduction module, the charging mode selection module, the display module and the RFID module are connected with the main controller module; the power supply module is connected with the main controller module through a power supply module interface circuit; the voltage reduction module is connected with the main controller module through a voltage reduction circuit; the charging mode selection module is connected with the main controller module through an operational amplifier interface circuit; the display module is connected with the main controller module through a serial port screen interface circuit; the RFID module is connected with the main controller module through an interface circuit of the RFID module. The utility model discloses a STC15F2K60S2 singlechip, through solar energy electroplax, hand generator, on-vehicle charger, domestic socket power and lithium cell, combine relay circuit and step-down circuit to give the system power supply, realized the electric energy input of charging seat, solved the big and too single problem of usability of electric energy source environment restriction nature.",Intelligent duplex charging device for military interphone,20211130,"['YIN WENGANG', 'ZHENG LIMING', 'YANG YANQIU', 'SONG ZHENYU', 'LIAO LI', 'LIN QIUTONG']"
What is the purpose of the RFID module in the charging system?,"The purpose of the RFID module is not explicitly stated in the text, but it is mentioned as being connected with the main controller module through an interface circuit.","Intelligent duplex charging device for military interphoneThe utility model discloses a military intercom intelligence pair charging device, include: the charging system comprises a main controller module, a power supply module, a voltage reduction module, a charging mode selection module, a display module and an RFID (radio frequency identification) module, wherein the power supply module, the voltage reduction module, the charging mode selection module, the display module and the RFID module are connected with the main controller module; the power supply module is connected with the main controller module through a power supply module interface circuit; the voltage reduction module is connected with the main controller module through a voltage reduction circuit; the charging mode selection module is connected with the main controller module through an operational amplifier interface circuit; the display module is connected with the main controller module through a serial port screen interface circuit; the RFID module is connected with the main controller module through an interface circuit of the RFID module. The utility model discloses a STC15F2K60S2 singlechip, through solar energy electroplax, hand generator, on-vehicle charger, domestic socket power and lithium cell, combine relay circuit and step-down circuit to give the system power supply, realized the electric energy input of charging seat, solved the big and too single problem of usability of electric energy source environment restriction nature.",Intelligent duplex charging device for military interphone,20211130,"['YIN WENGANG', 'ZHENG LIMING', 'YANG YANQIU', 'SONG ZHENYU', 'LIAO LI', 'LIN QIUTONG']"
What is the structure of the irrigation spray head?,The irrigation spray head is arranged at the upper end of the spray head bracket.,"Solar irrigation equipmentThe utility model discloses a solar irrigation device, which comprises a bottom plate, wherein a spray head bracket is arranged in the middle of the rear side of the bottom plate, an irrigation spray head is arranged at the upper end of the spray head bracket, a winding drum is arranged above the bottom plate, the winding drum is bilaterally symmetrical to the winding drum and is provided with a winding drum bracket, a water pipe is wound outside the winding drum and is connected with a rotary joint, and the lower side of the rotary joint is connected with a booster pump; the solar energy power generation device comprises a winding drum, two winding drum supports, a motor, two sliding rods, buffer springs, a support column, a mounting plate and a solar power generation assembly, wherein the motor is connected to the right side of the winding drum, the two sliding rods are arranged on the upper portions of the two winding drum supports in parallel, each sliding rod slides in a bilateral symmetry mode, the buffer springs are connected between the two sliding blocks and between the sliding block and the winding drum support, the upper side of each sliding block is hinged to the support column, the upper end of each support column is hinged to the mounting plate, and the solar power generation assembly is mounted on the upper side of the mounting plate; the utility model has the advantages of simple structure, safety and practicality, quick adjustment, convenient operation, solar energy utilization and shock-absorbing function.",Solar irrigation equipment,20211130,"['JIANG WEI', 'LI SANJIE', 'LUO WEIYI', 'FU XUEYANG', 'Zhai Aolong', 'CUI WENSHUAI', 'Ding Yuancheng']"
How are the sliding rods arranged in the solar energy power generation device?,The two sliding rods are arranged on the upper portions of the two winding drum supports in parallel.,"Solar irrigation equipmentThe utility model discloses a solar irrigation device, which comprises a bottom plate, wherein a spray head bracket is arranged in the middle of the rear side of the bottom plate, an irrigation spray head is arranged at the upper end of the spray head bracket, a winding drum is arranged above the bottom plate, the winding drum is bilaterally symmetrical to the winding drum and is provided with a winding drum bracket, a water pipe is wound outside the winding drum and is connected with a rotary joint, and the lower side of the rotary joint is connected with a booster pump; the solar energy power generation device comprises a winding drum, two winding drum supports, a motor, two sliding rods, buffer springs, a support column, a mounting plate and a solar power generation assembly, wherein the motor is connected to the right side of the winding drum, the two sliding rods are arranged on the upper portions of the two winding drum supports in parallel, each sliding rod slides in a bilateral symmetry mode, the buffer springs are connected between the two sliding blocks and between the sliding block and the winding drum support, the upper side of each sliding block is hinged to the support column, the upper end of each support column is hinged to the mounting plate, and the solar power generation assembly is mounted on the upper side of the mounting plate; the utility model has the advantages of simple structure, safety and practicality, quick adjustment, convenient operation, solar energy utilization and shock-absorbing function.",Solar irrigation equipment,20211130,"['JIANG WEI', 'LI SANJIE', 'LUO WEIYI', 'FU XUEYANG', 'Zhai Aolong', 'CUI WENSHUAI', 'Ding Yuancheng']"
What are the advantages of the utility model?,"The utility model has the advantages of simple structure, safety, and practicality, quick adjustment, convenient operation, solar energy utilization, and shock-absorbing function.","Solar irrigation equipmentThe utility model discloses a solar irrigation device, which comprises a bottom plate, wherein a spray head bracket is arranged in the middle of the rear side of the bottom plate, an irrigation spray head is arranged at the upper end of the spray head bracket, a winding drum is arranged above the bottom plate, the winding drum is bilaterally symmetrical to the winding drum and is provided with a winding drum bracket, a water pipe is wound outside the winding drum and is connected with a rotary joint, and the lower side of the rotary joint is connected with a booster pump; the solar energy power generation device comprises a winding drum, two winding drum supports, a motor, two sliding rods, buffer springs, a support column, a mounting plate and a solar power generation assembly, wherein the motor is connected to the right side of the winding drum, the two sliding rods are arranged on the upper portions of the two winding drum supports in parallel, each sliding rod slides in a bilateral symmetry mode, the buffer springs are connected between the two sliding blocks and between the sliding block and the winding drum support, the upper side of each sliding block is hinged to the support column, the upper end of each support column is hinged to the mounting plate, and the solar power generation assembly is mounted on the upper side of the mounting plate; the utility model has the advantages of simple structure, safety and practicality, quick adjustment, convenient operation, solar energy utilization and shock-absorbing function.",Solar irrigation equipment,20211130,"['JIANG WEI', 'LI SANJIE', 'LUO WEIYI', 'FU XUEYANG', 'Zhai Aolong', 'CUI WENSHUAI', 'Ding Yuancheng']"
What are the advantages of the equipment overhaul device?,"The advantages include reducing the trouble of the anti-human character ladder body of shoulder, maintaining stability, reducing the height required for carrying out, and making the removal process more convenient.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
How does the device facilitate the transportation of the double ladder body?,"The device allows the double ladder body to be put on the universal wheel, making contact with the ground, and simultaneously opens the double ladder body to the connecting rod, allowing for straight-line fixing.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
How does the device promote the removal of the double ladder body?,"The device promotes the removal of the double ladder body by stimulating the handle and rotating out the push rod, allowing for easier and more convenient removal.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
What are the advantages of the utility model's equipment overhaul device?,"The advantages include being able to put the double ladder body, make the universal wheel and ground contact, open the double ladder body to the connecting rod in a straight line, fix the double ladder body at an angle, stimulate the handle and rotate out the push rod, and promote the double ladder body through the handle to remove, all while saving physical power and making the process more convenient.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
How does the design of the double ladder body and universal wheel improve the stability of the equipment overhaul device?,"The universal wheel is located on the side of the double ladder body, which does not influence its stability when it is standing upright.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
What benefit does the ability to reduce the height of the double ladder body have on the equipment overhaul device?,"Reducing the height of the double ladder body makes it easier to transport and allows for shorter door openings, making the process more convenient.","Ascending equipment maintenance device for hydropower stationThe utility model discloses a power station is with equipment overhaul device that ascends a height, including double ladder body and universal wheel. Has the advantages that: the utility model discloses a double ladder body, the push rod, universal wheel and handle, when carrying out double ladder body transport, can put the double ladder body, make universal wheel and ground contact, and simultaneously, open double ladder body to the connecting rod is in a straight line, can fix double ladder body angle, can stimulate the handle and rotate out the push rod, can promote the double ladder body through promoting the handle and remove, the trouble of the anti human character ladder body of shoulder has been saved, and simultaneously, the universal wheel is located double ladder body side, do not influence the stability that the double ladder body stood up, and simultaneously, the height of double ladder body when having reduced to carry out, the focus of carrying out has been reduced, be convenient for through shorter door opening, in addition, after the push rod rotates out the pole groove, the handle highly satisfies staff and erects to carry out, it is more convenient to carry out, very big has made things convenient for the removal, staff&#39;s physical power has been saved.",Ascending equipment maintenance device for hydropower station,20211123,"['ZHANG CHIFEI', 'LI JUN', 'LI JIANXIANG', 'Lin Chunshu', 'LI YANG', 'DU DONGWEI']"
What is the primary purpose of the aeration holes in the utility model?,To uniformly distribute air or other oxygen sources to facilitate effective aeration.,"Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
How do the aeration holes in the good oxygen pond contribute to the treatment process?,"They enhance aeration, allowing for uniform treatment of sewage by improving the oxygen level in the tank.","Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
What is a key benefit of using the impeller in the anoxic tank?,"It effectively buffers the impact of the sewage by rotating and distributing the sewage in a uniform manner, improving treatment efficiency.","Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
What type of sewage treatment plant is the utility model providing?,An intelligent integral type sewage treatment plant,"Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
How does the aeration in the good oxygen pond ensure uniform distribution of sewage?,"Aeration holes are oppositely arranged, resulting in more uniform aeration","Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
What benefits does the solar energy power supply offer in terms of energy efficiency?,"It adopts solar energy power supply, has practiced thrift the electric energy effectively","Intelligent integral type sewage treatment plantThe utility model provides an intelligent integral type sewage treatment plant, including equalizing basin, anaerobism pond, oxygen deficiency pond, good oxygen pond and the sedimentation tank that links to each other in proper order, be provided with the inlet tube on the equalizing basin, be provided with supporting tube and under bracing pipe in the good oxygen pond, it is provided with artifical pasture and water to go up between supporting tube and the under bracing pipe, upward all be provided with the aeration hole on supporting tube and the under bracing pipe, it is linked together through the connecting pipe with the under bracing pipe to go up the supporting tube. The utility model provides an integration sewage treatment plant, the transportation of being convenient for, simple to operate adopts the solar energy power supply, has practiced thrift the electric energy effectively. Aeration holes are oppositely arranged, aeration is more uniform, sewage in the anoxic tank impacts the impeller through the drain pipe, the impeller rotates, the impact force of the sewage is effectively buffered by the rotating impeller, the sewage can uniformly fall into the aerobic tank, and the environment in the aerobic tank is basically not influenced.",Intelligent integral type sewage treatment plant,20211126,"['YUAN MINGLI', 'WU SHUIQING', 'WU KUNRUO']"
What are the main components of the thermal imaging temperature sensing device for a hydropower station?,"The main components are a support rod, an L-shaped frame, a temperature sensing box, an end post, and a thermal imaging camera.","Thermal imaging temperature sensing device for hydropower stationThe utility model discloses a thermal imaging temperature sensing device of a hydropower station, which comprises a support rod, an L-shaped frame and a temperature sensing box, wherein an end post is welded at the top end of the support rod, the end part of the end post is rotatably connected with the L-shaped frame through a bearing, a temperature sensing box is fixedly arranged on the outer surface of the L-shaped frame through a bolt, and a thermal imaging camera is embedded and arranged on the surface of the temperature sensing box; the utility model discloses in, open the motor through the controller and just reverse, make the gear of motor output and the ring gear meshing transmission of L type frame medial surface, and then L type frame passes through the bearing and takes place the swing with the end post, make the temperature-sensing case synchronous swing of fastening installation at L type frame surface, and temperature-sensing case swing in-process, the thermal imaging camera can carry out the thermal imaging detection in step to a plurality of equipment of installation area, realize the regulation of temperature-sensing case detection angle and scope, thereby effectively increase the comprehensiveness that temperature-sensing case detected.",Thermal imaging temperature sensing device for hydropower station,20211123,"['LI JUN', 'YANG SHENGLI', 'ZHONG YONG', 'ZHOU ZHENG', 'Man Yaqin', 'TIAN SHU']"
How does the thermal imaging temperature sensing device operate to detect temperature?,"The device operates by swinging the temperature sensing case in a predetermined angle and scope, using the motor and gear transmission, to take thermal images of equipment in the installation area.","Thermal imaging temperature sensing device for hydropower stationThe utility model discloses a thermal imaging temperature sensing device of a hydropower station, which comprises a support rod, an L-shaped frame and a temperature sensing box, wherein an end post is welded at the top end of the support rod, the end part of the end post is rotatably connected with the L-shaped frame through a bearing, a temperature sensing box is fixedly arranged on the outer surface of the L-shaped frame through a bolt, and a thermal imaging camera is embedded and arranged on the surface of the temperature sensing box; the utility model discloses in, open the motor through the controller and just reverse, make the gear of motor output and the ring gear meshing transmission of L type frame medial surface, and then L type frame passes through the bearing and takes place the swing with the end post, make the temperature-sensing case synchronous swing of fastening installation at L type frame surface, and temperature-sensing case swing in-process, the thermal imaging camera can carry out the thermal imaging detection in step to a plurality of equipment of installation area, realize the regulation of temperature-sensing case detection angle and scope, thereby effectively increase the comprehensiveness that temperature-sensing case detected.",Thermal imaging temperature sensing device for hydropower station,20211123,"['LI JUN', 'YANG SHENGLI', 'ZHONG YONG', 'ZHOU ZHENG', 'Man Yaqin', 'TIAN SHU']"
What is the purpose of regulating the detection angle and scope of the temperature-sensing case?,"The purpose is to effectively increase the comprehensiveness of temperature detection, allowing for a more thorough inspection of equipment in the installation area.","Thermal imaging temperature sensing device for hydropower stationThe utility model discloses a thermal imaging temperature sensing device of a hydropower station, which comprises a support rod, an L-shaped frame and a temperature sensing box, wherein an end post is welded at the top end of the support rod, the end part of the end post is rotatably connected with the L-shaped frame through a bearing, a temperature sensing box is fixedly arranged on the outer surface of the L-shaped frame through a bolt, and a thermal imaging camera is embedded and arranged on the surface of the temperature sensing box; the utility model discloses in, open the motor through the controller and just reverse, make the gear of motor output and the ring gear meshing transmission of L type frame medial surface, and then L type frame passes through the bearing and takes place the swing with the end post, make the temperature-sensing case synchronous swing of fastening installation at L type frame surface, and temperature-sensing case swing in-process, the thermal imaging camera can carry out the thermal imaging detection in step to a plurality of equipment of installation area, realize the regulation of temperature-sensing case detection angle and scope, thereby effectively increase the comprehensiveness that temperature-sensing case detected.",Thermal imaging temperature sensing device for hydropower station,20211123,"['LI JUN', 'YANG SHENGLI', 'ZHONG YONG', 'ZHOU ZHENG', 'Man Yaqin', 'TIAN SHU']"
What is the main purpose of the wear-resistant steel wire rope in the solar energy direct current photovoltaic cable?,"The main purpose is to provide an armor layer that fixes a wear-resistant layer, copper conductor body, and inflatables layer","Solar direct current photovoltaic cable copper conductorThe utility model discloses a solar energy direct current photovoltaic cable copper conductor, its technical scheme main points are: the wear-resistant steel wire rope comprises an armor layer, wherein a wear-resistant layer is fixedly arranged inside the armor layer; a copper conductor body disposed inside the wear layer; the inflation layer, the inflation layer sets up the inside of wearing layer, the inside fixed mounting on inflation layer has the waterproof layer, a plurality of fixed slot has been seted up to the top surface of waterproof layer, the inside fixed mounting of fixed slot has the activated carbon rod, when raining, the inside filled water-absorbing resin on inflation layer this moment can expand rapidly after absorbing water, prevent that water from permeating the inside of copper conductor, simultaneously because waterproof layer surface is paintd the water emulsion type pitch, can let the water on waterproof layer surface can not flow into inside the waterproof layer through pitch, the activated carbon rod can absorb the water of the inside of permeating the waterproof layer, under the interact of inflation layer and waterproof layer and activated carbon rod, played and let the waterproof effect of copper conductor body.",Solar direct current photovoltaic cable copper conductor,20211126,"['TANG YOUGANG', 'BIAN DONGYANG', 'ZHANG XIANG']"
How does the water-absorbing resin in the inflation layer help prevent water from entering the copper conductor?,"The water-absorbing resin expands rapidly to absorb water and prevent it from entering the copper conductor, while the waterproof layer and activated carbon rod work together to prevent water from flowing into the electrical conductors","Solar direct current photovoltaic cable copper conductorThe utility model discloses a solar energy direct current photovoltaic cable copper conductor, its technical scheme main points are: the wear-resistant steel wire rope comprises an armor layer, wherein a wear-resistant layer is fixedly arranged inside the armor layer; a copper conductor body disposed inside the wear layer; the inflation layer, the inflation layer sets up the inside of wearing layer, the inside fixed mounting on inflation layer has the waterproof layer, a plurality of fixed slot has been seted up to the top surface of waterproof layer, the inside fixed mounting of fixed slot has the activated carbon rod, when raining, the inside filled water-absorbing resin on inflation layer this moment can expand rapidly after absorbing water, prevent that water from permeating the inside of copper conductor, simultaneously because waterproof layer surface is paintd the water emulsion type pitch, can let the water on waterproof layer surface can not flow into inside the waterproof layer through pitch, the activated carbon rod can absorb the water of the inside of permeating the waterproof layer, under the interact of inflation layer and waterproof layer and activated carbon rod, played and let the waterproof effect of copper conductor body.",Solar direct current photovoltaic cable copper conductor,20211126,"['TANG YOUGANG', 'BIAN DONGYANG', 'ZHANG XIANG']"
